"unit_id","project_id","status","name","building","type","floor","rooms","bedrooms","size","price","current_price","source_current_price","price_bin","size_bin","price_per_sqmt","price_per_sqmt_bin","Apartment","Unit_category","blocked","External_managed","reserved_at","sold_perc","sold_perc_cum","first_res_req","first_purchase_at","first_cancelation_req_at","first_cancelation_paid_at","number_of_reservations","sales_start"
"2019",80268,2,Typ L Wohnung 518,1.0,1.0,"12.OG",2.0,,29.11,338230.61,338230.61,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",11619.052215733425,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2022-01-17 00:00:00.000,0.0016474464579901153,0.1087314662273476,2022-01-17,2022-02-10 23:00:00.000,,,6,2019-06-27
"202",75931,2,LOS ALMENDROS II 18.0.1,11.0,1.0,EG,2.0,,211.38,495000.0,495000.0,CMS,"(431655.0, 9490000.0]","(66.0, 734.0]",2341.754186772637,"(-1.0, 6994.0]",APARTMENT,Apartment,0,0,,0.006711409395973154,,,,,,,2018-09-18
"2020",80268,1,Typ L Wohnung 519,1.0,1.0,"12.OG",2.0,,31.0,344414.76,344414.76,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",11110.153548387098,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,,,,,,,,2019-06-27
"2021",80268,0,Typ B Wohnung 520,1.0,1.0,"12.OG",1.0,,20.72,230604.37,230604.37,CMS,"(139490.0, 431655.0]","(0.0, 21.0]",11129.554536679538,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,,,2021-12-22,,2022-02-04,2022-01-24,6,2019-06-27
"2022",80268,2,Typ B Wohnung 521,1.0,1.0,"12.OG",1.0,,20.56,227544.56,227544.56,CMS,"(139490.0, 431655.0]","(0.0, 21.0]",11067.342412451362,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2023",80268,1,Typ B Wohnung 522,1.0,1.0,"12.OG",1.0,,22.25,245258.59,245258.59,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",11022.85797752809,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,,,,,,,,2019-06-27
"2024",80268,2,Typ B Wohnung 523,1.0,1.0,"12.OG",1.0,,22.09,242005.78,242005.78,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10955.444997736533,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2025",80268,2,Typ A Wohnung 524,1.0,1.0,"13.OG",1.0,,22.46,231753.25,231753.25,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10318.488423864648,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2026",80268,2,Typ A Wohnung 525,1.0,1.0,"13.OG",1.0,,21.67,224868.83,224868.83,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10376.964928472542,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2027",80268,2,Typ A Wohnung 526,1.0,1.0,"13.OG",1.0,,20.8,214558.82,214558.82,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10315.327884615384,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2028",80268,2,Typ A Wohnung 527,1.0,1.0,"13.OG",1.0,,21.58,225266.24,225266.24,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10438.658016682113,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2029",80268,2,Typ A Wohnung 528,1.0,1.0,"13.OG",1.0,,20.8,214558.82,214558.82,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10315.327884615384,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"203",75931,1,LOS ALMENDROS II 18.0.2,11.0,1.0,EG,3.0,,392.38,,,CMS,nan,"(66.0, 734.0]",,nan,APARTMENT,Apartment,0,0,,,,,,,,,2018-09-18
"2030",80268,2,Typ A Wohnung 529,1.0,1.0,"13.OG",1.0,,21.58,222303.24,222303.24,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10301.354958294718,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2031",80268,2,Typ A Wohnung 530,1.0,1.0,"13.OG",1.0,,20.8,214558.82,214558.82,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10315.327884615384,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2032",80268,2,Typ A Wohnung 531,1.0,1.0,"13.OG",1.0,,20.8,214558.82,214558.82,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10315.327884615384,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2033",80268,2,Typ A Wohnung 532,1.0,1.0,"13.OG",1.0,,21.66,222009.55,222009.55,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10249.74838411819,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2034",80268,2,Typ A Wohnung 533,1.0,1.0,"13.OG",1.0,,20.8,214558.82,214558.82,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10315.327884615384,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2035",80268,2,Typ A Wohnung 534,1.0,1.0,"13.OG",1.0,,21.56,220886.96,220886.96,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10245.22077922078,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2036",80268,2,Typ A Wohnung 535,1.0,1.0,"13.OG",1.0,,20.8,211718.82,211718.82,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10178.789423076923,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2037",80268,2,Typ A Wohnung 536,1.0,1.0,"13.OG",1.0,,21.56,220886.96,220886.96,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10245.22077922078,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2038",80268,2,Typ L Wohnung 537,1.0,1.0,"13.OG",2.0,,29.53,320503.88,320503.88,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10853.50084659668,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2039",80268,2,Typ L Wohnung 538,1.0,1.0,"13.OG",2.0,,31.45,327601.7,327601.7,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10416.588235294119,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"204",75931,1,LOS ALMENDROS II 18.1.1,11.0,1.0,"1.OG",2.0,,160.96,,,CMS,nan,"(66.0, 734.0]",,nan,APARTMENT,Apartment,0,0,,,,,,,,,2018-09-18
"2040",80268,2,Typ L Wohnung 539,1.0,1.0,"13.OG",2.0,,29.11,319121.25,319121.25,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10962.598763311576,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2041",80268,2,Typ L Wohnung 540,1.0,1.0,"13.OG",2.0,,31.0,325088.32,325088.32,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10486.72,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2042",80268,2,Typ B Wohnung 541,1.0,1.0,"13.OG",1.0,,20.72,215538.42,215538.42,CMS,"(139490.0, 431655.0]","(0.0, 21.0]",10402.433397683399,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2043",80268,2,Typ B Wohnung 542,1.0,1.0,"13.OG",1.0,,20.56,215519.99,215519.99,CMS,"(139490.0, 431655.0]","(0.0, 21.0]",10482.489785992218,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2044",80268,2,Typ B Wohnung 543,1.0,1.0,"13.OG",1.0,,22.25,229645.7,229645.7,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10321.155056179776,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2045",80268,2,Typ B Wohnung 544,1.0,1.0,"13.OG",1.0,,22.09,229628.46,229628.46,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10395.131733816206,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2046",80268,2,Typ A Wohnung 545,1.0,1.0,"14.OG",1.0,,22.46,231753.25,231753.25,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10318.488423864648,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2047",80268,2,Typ A Wohnung 546,1.0,1.0,"14.OG",1.0,,21.67,227004.83,227004.83,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10475.534379326256,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2048",80268,2,Typ A Wohnung 547,1.0,1.0,"14.OG",1.0,,20.8,216610.82,216610.82,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10413.98173076923,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2049",80268,2,Typ A Wohnung 548,1.0,1.0,"14.OG",1.0,,21.7,227420.11,227420.11,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10480.18940092166,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"205",75931,1,LOS ALMENDROS II 18.1.2,11.0,1.0,"1.OG",3.0,,217.67,,,CMS,nan,"(66.0, 734.0]",,nan,APARTMENT,Apartment,0,0,,,,,,,,,2018-09-18
"2050",80268,2,Typ A Wohnung 549,1.0,1.0,"14.OG",1.0,,20.8,216610.82,216610.82,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10413.98173076923,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2051",80268,2,Typ A Wohnung 550,1.0,1.0,"14.OG",1.0,,21.7,227420.11,227420.11,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10480.18940092166,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2052",80268,2,Typ A Wohnung 551,1.0,1.0,"14.OG",1.0,,20.8,216610.82,216610.82,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10413.98173076923,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2053",80268,2,Typ A Wohnung 552,1.0,1.0,"14.OG",1.0,,20.8,216610.82,216610.82,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10413.98173076923,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2054",80268,2,Typ A Wohnung 553,1.0,1.0,"14.OG",1.0,,21.66,227106.55,227106.55,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10485.066943674976,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2055",80268,2,Typ A Wohnung 554,1.0,1.0,"14.OG",1.0,,20.8,216610.82,216610.82,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10413.98173076923,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2056",80268,2,Typ A Wohnung 555,1.0,1.0,"14.OG",1.0,,21.56,225956.96,225956.96,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10480.378478664194,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2057",80268,2,Typ A Wohnung 556,1.0,1.0,"14.OG",1.0,,20.8,216610.82,216610.82,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10413.98173076923,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2058",80268,2,Typ A Wohnung 557,1.0,1.0,"14.OG",1.0,,21.56,222984.96,222984.96,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10342.530612244898,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2059",80268,2,Typ L Wohnung 558,1.0,1.0,"14.OG",2.0,,29.53,323549.88,323549.88,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10956.65018625127,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"206",75931,2,LOS ALMENDROS II 18.2.1,11.0,4.0,Pent,3.0,,491.65,,,CMS,nan,"(66.0, 734.0]",,nan,PENTHOUSE,Apartment,0,0,,0.006711409395973154,,,,,,,2018-09-18
"2060",80268,2,Typ L Wohnung 559,1.0,1.0,"14.OG",2.0,,31.45,330713.7,330713.7,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10515.538950715421,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2061",80268,2,Typ L Wohnung 560,1.0,1.0,"14.OG",2.0,,29.11,321431.25,321431.25,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",11041.952937135005,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2062",80268,2,Typ L Wohnung 561,1.0,1.0,"14.OG",2.0,,31.0,327453.32,327453.32,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10563.010322580645,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2063",80268,2,Typ B Wohnung 562,1.0,1.0,"14.OG",1.0,,20.72,217586.42,217586.42,CMS,"(139490.0, 431655.0]","(0.0, 21.0]",10501.275096525098,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2064",80268,2,Typ B Wohnung 563,1.0,1.0,"14.OG",1.0,,20.56,217566.99,217566.99,CMS,"(139490.0, 431655.0]","(0.0, 21.0]",10582.052042801557,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2065",80268,2,Typ B Wohnung 564,1.0,1.0,"14.OG",1.0,,22.25,231827.7,231827.7,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10419.222471910112,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2066",80268,2,Typ B Wohnung 565,1.0,1.0,"14.OG",1.0,,22.09,231809.46,231809.46,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10493.864191942055,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2067",80268,2,Typ A Wohnung 566,1.0,1.0,"15.OG",1.0,,22.46,249097.24,249097.24,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",11090.705253784505,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2021-12-19 00:00:00.000,0.0016474464579901153,,2020-03-11,,2020-03-25,,7,2019-06-27
"2068",80268,2,Typ A Wohnung 567,,1.0,"15.OG",1.0,,21.67,233479.83,233479.83,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",10774.334563913242,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2020-02-27 00:00:00.000,0.0016474464579901153,0.046128500823723224,2020-02-27,2020-07-23 12:00:00.000,,,1,2019-06-27
"2069",80268,2,Typ A Wohnung 568,,1.0,"15.OG",1.0,,20.8,218010.82,218011.0,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",10481.289423076923,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2019-08-01 00:00:00.000,0.0016474464579901153,0.0049423393739703465,2019-08-01,2019-08-28 12:00:00.000,,,1,2019-06-27
"207",79670,2,Wohnung 53,1.0,4.0,"05.OG",3.0,,95.0,790000.0,790000.0,Context_Reservation,"(431655.0, 9490000.0]","(66.0, 734.0]",8315.78947368421,"(6994.0, 14599.0]",PENTHOUSE,Apartment,0,0,2019-08-05 00:00:00.000,0.2,,,,,,,2018-11-28
"2070",80268,2,Typ A Wohnung 569,,1.0,"15.OG",1.0,,21.7,224429.11,224429.0,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",10342.355299539171,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2019-08-01 00:00:00.000,0.0016474464579901153,0.0049423393739703465,2019-08-01,2019-08-28 12:00:00.000,,,1,2019-06-27
"2071",80268,2,Typ A Wohnung 570,1.0,1.0,"15.OG",1.0,,20.8,231219.54,231219.54,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",11116.324038461538,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2072",80268,2,Typ A Wohnung 571,,1.0,"15.OG",1.0,,21.7,233895.11,233895.11,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",10778.576497695853,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2019-12-09 00:00:00.000,0.0016474464579901153,,2019-12-09,,2020-06-16,,1,2019-06-27
"2073",80268,2,Typ A Wohnung 572,1.0,1.0,"15.OG",1.0,,20.8,231219.54,231219.54,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",11116.324038461538,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2074",80268,2,Typ A Wohnung 573,1.0,1.0,"15.OG",1.0,,20.8,231219.54,231219.54,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",11116.324038461538,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2021-12-21 00:00:00.000,0.0016474464579901153,0.1087314662273476,2021-11-03,2022-02-10 23:00:00.000,2021-11-08,2021-12-08,14,2019-06-27
"2075",80268,2,Typ A Wohnung 574,,1.0,"15.OG",1.0,,21.66,233581.55,233581.55,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",10784.005078485687,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2020-03-11 00:00:00.000,0.0016474464579901153,,2020-03-11,,2020-08-26,,1,2019-06-27
"2076",80268,2,Typ A Wohnung 575,1.0,1.0,"15.OG",1.0,,20.8,231219.54,231219.54,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",11116.324038461538,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2077",80268,2,Typ A Wohnung 576,,1.0,"15.OG",1.0,,21.56,232431.96,232431.96,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",10780.703153988869,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2020-03-13 00:00:00.000,0.0016474464579901153,0.04448105436573311,2020-03-13,2020-07-22 00:00:00.000,,,1,2019-06-27
"2078",80268,2,Typ A Wohnung 577,1.0,1.0,"15.OG",1.0,,20.8,231219.54,231219.54,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",11116.324038461538,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2021-12-21 00:00:00.000,0.0016474464579901153,0.1087314662273476,2021-11-08,2022-02-10 23:00:00.000,2021-12-21,2021-12-20,13,2019-06-27
"2079",80268,2,Typ A Wohnung 578,,1.0,"15.OG",1.0,,21.56,225959.96,225959.96,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",10480.51762523191,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2019-11-28 00:00:00.000,0.0016474464579901153,0.018121911037891267,2019-11-28,2019-12-12 00:00:00.000,,,1,2019-06-27
"208",79670,2,Wohnung 54,1.0,4.0,"05.OG",4.0,,141.0,1193000.0,1175000.0,Context_Reservation,"(431655.0, 9490000.0]","(66.0, 734.0]",8460.99290780142,"(6994.0, 14599.0]",PENTHOUSE,Apartment,0,0,2020-02-07 00:00:00.000,0.2,0.2,2020-02-07,2020-03-09 00:00:00.000,,,1,2018-11-28
"2080",80268,1,Typ L Wohnung 579,1.0,1.0,"15.OG",2.0,,29.53,339925.66,339925.66,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",11511.197426346087,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2021-11-08 00:00:00.000,,,2021-11-07,,2021-11-08,,2,2019-06-27
"2081",80268,2,Typ L Wohnung 580,1.0,1.0,"15.OG",2.0,,31.45,347304.7,347304.7,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",11043.074721780606,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2020-07-21 00:00:00.000,0.0016474464579901153,,2019-12-09,,2020-06-16,,2,2019-06-27
"2082",80268,2,Typ L Wohnung 581,1.0,1.0,"15.OG",2.0,,29.11,338488.32,338488.32,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",11627.905187220887,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2083",80268,2,Typ L Wohnung 582,1.0,1.0,"15.OG",2.0,,31.0,344690.58,344690.58,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",11119.050967741936,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2020-07-01 00:00:00.000,0.0016474464579901153,,2020-07-01,,2020-07-28,,1,2019-06-27
"2084",80268,2,Typ B Wohnung 583,1.0,1.0,"15.OG",1.0,,20.72,228785.95,228785.95,CMS,"(139490.0, 431655.0]","(0.0, 21.0]",11041.792953667955,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2085",80268,2,Typ B Wohnung 584,,1.0,"15.OG",1.0,,20.56,217566.99,217566.99,Context_Reservation,"(139490.0, 431655.0]","(0.0, 21.0]",10582.052042801557,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2019-10-23 00:00:00.000,0.0016474464579901153,0.023064250411861612,2019-10-23,2019-12-13 12:00:00.000,,,2,2019-06-27
"2086",80268,2,Typ B Wohnung 585,1.0,1.0,"15.OG",1.0,,22.25,245451.93,245451.93,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",11031.547415730336,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2087",80268,2,TypBA Wohnung 586,,1.0,"15.OG",1.0,,22.09,238284.46,238284.46,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",10786.98325033952,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2020-05-15 00:00:00.000,0.0016474464579901153,0.039538714991762765,2020-05-15,2020-06-25 12:00:00.000,,,1,2019-06-27
"2088",80268,2,Typ A Wohnung 587,1.0,1.0,"16.OG",1.0,,22.46,249097.24,249097.24,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",11090.705253784505,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2021-12-08 00:00:00.000,0.0016474464579901153,0.09225700164744645,2019-11-13,2021-12-22 23:00:00.000,,2020-04-15,2,2019-06-27
"2089",80268,2,Typ A Wohnung 588,1.0,1.0,"16.OG",1.0,,21.67,240484.97,240484.97,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",11097.598984771574,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2019-09-13 00:00:00.000,0.0016474464579901153,,2019-09-13,,,2020-03-02,1,2019-06-27
"209",79670,2,Wohnung 55,1.0,4.0,"05.OG",4.0,,163.0,1400000.0,1400000.0,Context_Reservation,"(431655.0, 9490000.0]","(66.0, 734.0]",8588.957055214723,"(6994.0, 14599.0]",PENTHOUSE,Apartment,0,0,2021-02-04 00:00:00.000,0.2,0.4,2021-02-04,2021-03-09 23:00:00.000,,,1,2018-11-28
"2090",80268,2,Typ A Wohnung 589,,1.0,"16.OG",1.0,,20.8,224485.82,224485.82,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",10792.5875,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2020-05-15 00:00:00.000,0.0016474464579901153,0.03789126853377265,2019-11-13,2020-06-22 12:00:00.000,2019-11-18,2020-04-15,3,2019-06-27
"2091",80268,2,Typ A Wohnung 590,,1.0,"16.OG",1.0,,21.7,233895.11,233895.11,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",10778.576497695853,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2020-02-28 00:00:00.000,0.0016474464579901153,0.032948929159802305,2019-09-13,2020-05-04 00:00:00.000,2019-10-04,,4,2019-06-27
"2092",80268,1,Typ A Wohnung 591,1.0,1.0,"16.OG",1.0,,20.8,231219.54,231219.54,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",11116.324038461538,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2019-11-18 00:00:00.000,,,2019-11-13,,2019-11-18,2020-04-15,2,2019-06-27
"2093",80268,2,Typ A Wohnung 592,,1.0,"16.OG",1.0,,21.7,227404.11,220985.82,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",10479.452073732718,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2019-11-12 00:00:00.000,0.0016474464579901153,0.026359143327841842,2019-11-12,2020-01-14 12:00:00.000,,,2,2019-06-27
"2094",80268,2,Typ A Wohnung 593,1.0,1.0,"16.OG",1.0,,20.8,231219.54,231219.54,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",11116.324038461538,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2022-01-03 00:00:00.000,0.0016474464579901153,0.0971993410214168,2019-11-18,2022-01-18 23:00:00.000,2019-12-09,2022-01-02,4,2019-06-27
"2095",80268,2,Typ A Wohnung 594,1.0,1.0,"16.OG",1.0,,20.8,231219.54,231219.54,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",11116.324038461538,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,0.0016474464579901153,,,,,,,2019-06-27
"2096",80268,2,Typ A Wohnung 595,,1.0,"16.OG",1.0,,21.66,233581.55,233581.55,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",10784.005078485687,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2020-07-21 00:00:00.000,0.0016474464579901153,0.0543657331136738,2020-07-21,2020-08-25 12:00:00.000,,,1,2019-06-27
"2097",80268,1,Typ A Wohnung 596,1.0,1.0,"16.OG",1.0,,20.8,215142.82,215142.82,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10343.404807692308,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,,,,,,,,2019-06-27
"2098",80268,2,Typ A Wohnung 597,,1.0,"16.OG",1.0,,21.56,232431.96,232431.96,Context_Reservation,"(139490.0, 431655.0]","(21.0, 66.0]",10780.703153988869,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,2020-07-15 00:00:00.000,0.0016474464579901153,,2019-10-29,,2020-01-08,2020-03-18,4,2019-06-27
"2099",80268,1,Typ A Wohnung 598,1.0,1.0,"16.OG",1.0,,20.8,215142.82,215142.82,CMS,"(139490.0, 431655.0]","(21.0, 66.0]",10343.404807692308,"(6994.0, 14599.0]",APARTMENT,Apartment,0,0,,,,,,,,,2019-06-27
